timestamp,run_type,generation,episode,robot_id,surface,friction,fell,out_of_bounds,survival_time,total_reward,mean_vel_x,mean_cmd_vx,slip_ratio,mean_roll_deg,mean_pitch_deg,std_roll_deg,std_pitch_deg,mean_roll_rate,mean_pitch_rate,total_joint_work,cmd_smoothness,step_count
2026-02-19T04:57:41,baseline,0,108,1,snow,0.15,0,1,51.58,7196.499,1.3983,1.5,0.9322,0.3194,0.5798,0.2717,0.42,0.0974,0.1695,9934.8489,0.0,2580
2026-02-19T04:57:41,baseline,0,108,2,snow,0.15,0,1,51.58,7226.914,1.4087,1.5,0.9391,0.3668,0.6096,0.3257,0.4725,0.0957,0.1801,10014.7372,0.0,2580
2026-02-19T04:57:41,baseline,0,108,3,snow,0.15,0,1,51.58,7468.123,1.4557,1.5,0.9704,0.313,0.6242,0.2313,0.5401,0.0842,0.1876,10028.3461,0.0,2580
2026-02-19T04:57:41,baseline,0,108,4,snow,0.15,0,1,51.58,7513.624,1.4643,1.5,0.9762,0.3799,0.6316,0.3114,0.5114,0.0904,0.1861,9997.6842,0.0,2580
2026-02-19T05:03:13,baseline,0,109,0,snow,0.15,0,1,52.42,7259.328,1.3846,1.5,0.9231,0.2914,0.5581,0.1928,0.3795,0.0973,0.1616,10040.7707,0.0,2622
2026-02-19T05:03:13,baseline,0,109,1,snow,0.15,0,1,52.42,7336.77,1.4042,1.5,0.9361,0.3199,0.6033,0.2554,0.4876,0.0976,0.1717,10171.957,0.0,2622
2026-02-19T05:03:13,baseline,0,109,2,snow,0.15,0,1,52.42,7376.726,1.4119,1.5,0.9412,0.3513,0.606,0.3238,0.4414,0.0957,0.1754,10116.4859,0.0,2622
2026-02-19T05:03:13,baseline,0,109,3,snow,0.15,0,1,52.42,7614.087,1.4555,1.5,0.9703,0.3058,0.5805,0.2359,0.4287,0.0838,0.176,10117.8885,0.0,2622
2026-02-19T05:03:13,baseline,0,109,4,snow,0.15,0,1,52.42,7653.654,1.4645,1.5,0.9764,0.3477,0.5668,0.2888,0.408,0.0792,0.1814,10105.5545,0.0,2622
2026-02-19T05:09:50,baseline,0,110,0,snow,0.15,0,1,63.26,8851.316,1.4168,1.5,0.9446,0.3288,0.6886,0.2468,0.5487,0.0985,0.2095,12435.7309,0.0,3164
2026-02-19T05:09:50,baseline,0,110,1,snow,0.15,0,1,63.26,8945.257,1.4255,1.5,0.9503,0.4904,0.6148,0.4578,0.5782,0.1111,0.1863,12171.6345,0.0,3164
2026-02-19T05:09:50,baseline,0,110,2,snow,0.15,0,1,63.26,9078.736,1.4383,1.5,0.9589,0.3723,0.5898,0.392,0.4288,0.0871,0.1755,12118.0763,0.0,3164
2026-02-19T05:09:50,baseline,0,110,3,snow,0.15,0,1,63.26,9199.972,1.4559,1.5,0.9706,0.3314,0.5769,0.2747,0.4186,0.0804,0.1736,12127.9097,0.0,3164
2026-02-19T05:09:50,baseline,0,110,4,snow,0.15,0,1,63.26,9304.681,1.473,1.5,0.982,0.349,0.5713,0.2598,0.3798,0.0743,0.1795,12186.2786,0.0,3164
2026-02-19T05:15:51,baseline,0,111,0,snow,0.15,0,1,56.82,7893.25,1.3888,1.5,0.9259,0.294,0.5563,0.1989,0.369,0.0954,0.163,10866.6531,0.0,2842
2026-02-19T05:15:51,baseline,0,111,1,snow,0.15,0,1,56.82,7877.2,1.3905,1.5,0.927,0.3444,0.5947,0.2796,0.4436,0.0953,0.1752,10977.8616,0.0,2842
2026-02-19T05:15:51,baseline,0,111,2,snow,0.15,0,1,56.82,8100.798,1.428,1.5,0.952,0.3398,0.5787,0.2651,0.4077,0.087,0.1745,10952.5141,0.0,2842
2026-02-19T05:15:51,baseline,0,111,3,snow,0.15,0,1,56.82,8207.163,1.4508,1.5,0.9672,0.3002,0.6067,0.2189,0.4978,0.0858,0.1849,11000.2392,0.0,2842
2026-02-19T05:15:51,baseline,0,111,4,snow,0.15,0,1,56.82,8308.246,1.465,1.5,0.9767,0.3321,0.5665,0.2789,0.3922,0.0837,0.1779,10926.8405,0.0,2842
2026-02-19T05:21:03,baseline,0,112,0,snow,0.15,0,1,48.88,6735.658,1.3778,1.5,0.9185,0.2912,0.5573,0.1892,0.3744,0.0988,0.1611,9374.5206,0.0,2445
2026-02-19T05:21:03,baseline,0,112,1,snow,0.15,0,1,48.88,6910.529,1.4155,1.5,0.9437,0.3256,0.5811,0.3533,0.4436,0.0941,0.1672,9374.4651,0.0,2445
2026-02-19T05:21:03,baseline,0,112,2,snow,0.15,0,1,48.88,6935.315,1.422,1.5,0.948,0.318,0.5932,0.2842,0.523,0.0918,0.1712,9375.0406,0.0,2445
2026-02-19T05:21:03,baseline,0,112,3,snow,0.15,0,1,48.88,7038.711,1.4431,1.5,0.9621,0.3503,0.6181,0.3631,0.5004,0.0878,0.1733,9342.3298,0.0,2445
2026-02-19T05:21:03,baseline,0,112,4,snow,0.15,0,1,48.88,7158.842,1.467,1.5,0.978,0.3444,0.5773,0.2647,0.3948,0.0786,0.1764,9435.8498,0.0,2445
2026-02-19T05:33:04,baseline,0,113,0,snow,0.15,0,1,117.28,6558.034,0.6338,1.5,0.4225,0.9607,0.5932,1.8394,0.8637,0.1172,0.2102,20512.0664,0.0,5865
2026-02-19T05:33:04,baseline,0,113,1,snow,0.15,0,1,117.28,15396.587,1.3229,1.5,0.8819,0.391,0.6991,0.5009,0.67,0.112,0.1696,22616.6361,0.0,5865
2026-02-19T05:33:04,baseline,0,113,2,snow,0.15,0,1,117.28,9457.864,0.8299,1.5,0.5533,0.6592,0.5086,0.6394,0.479,0.1572,0.1315,19430.0655,0.0,5865
2026-02-19T05:33:04,baseline,0,113,3,snow,0.15,0,1,117.28,9080.848,0.8223,1.5,0.5482,0.987,0.8083,1.304,0.8527,0.1871,0.1628,20348.1891,0.0,5865
2026-02-19T05:33:04,baseline,0,113,4,snow,0.15,0,1,117.28,9603.431,0.8296,1.5,0.5531,0.5679,0.4955,0.5038,0.394,0.0989,0.128,17385.7224,0.0,5865
2026-02-19T05:38:52,baseline,0,114,0,snow,0.15,0,1,54.94,7620.657,1.3864,1.5,0.9243,0.2947,0.5516,0.1937,0.3508,0.0957,0.1614,10492.4071,0.0,2748
2026-02-19T05:38:52,baseline,0,114,1,snow,0.15,0,1,54.94,7670.969,1.4012,1.5,0.9341,0.3281,0.5888,0.2829,0.4486,0.0967,0.1743,10562.5857,0.0,2748
2026-02-19T05:38:52,baseline,0,114,2,snow,0.15,0,1,54.94,7713.994,1.4093,1.5,0.9396,0.3596,0.6058,0.325,0.4364,0.0953,0.1775,10584.4705,0.0,2748
2026-02-19T05:38:52,baseline,0,114,3,snow,0.15,0,1,54.94,7840.456,1.4422,1.5,0.9615,0.334,0.6825,0.2678,0.5883,0.0923,0.2043,10722.7289,0.0,2748
2026-02-19T05:38:52,baseline,0,114,4,snow,0.15,0,1,54.94,7941.865,1.4535,1.5,0.969,0.4262,0.6162,0.371,0.5148,0.1017,0.1821,10601.486,0.0,2748
2026-02-19T05:44:27,baseline,0,115,0,snow,0.15,0,1,52.54,7267.578,1.3852,1.5,0.9235,0.3112,0.582,0.2692,0.4558,0.1012,0.1643,10042.703,0.0,2628
2026-02-19T05:44:27,baseline,0,115,1,snow,0.15,0,1,52.54,7134.639,1.3744,1.5,0.9163,0.5763,0.6734,1.2009,0.5922,0.1123,0.1808,10397.604,0.0,2628
2026-02-19T05:44:27,baseline,0,115,2,snow,0.15,0,1,52.54,7213.594,1.387,1.5,0.9247,0.3893,0.7763,0.4119,0.8951,0.1061,0.1873,10028.9776,0.0,2628
2026-02-19T05:44:27,baseline,0,115,3,snow,0.15,0,1,52.54,7097.394,1.3652,1.5,0.9101,0.5071,0.8183,0.5991,0.7864,0.1172,0.1804,9915.4611,0.0,2628
2026-02-19T05:44:27,baseline,0,115,4,snow,0.15,0,1,52.54,3621.878,0.9379,1.5,0.6252,0.5879,0.7109,1.4053,0.6717,0.1131,0.1862,10402.3918,0.0,2628
2026-02-19T05:50:00,baseline,0,116,0,snow,0.15,0,1,52.02,7202.683,1.3844,1.5,0.923,0.293,0.5558,0.192,0.3692,0.0972,0.1621,9960.8536,0.0,2602
2026-02-19T05:50:00,baseline,0,116,1,snow,0.15,0,1,52.02,7309.991,1.405,1.5,0.9367,0.2942,0.5549,0.1984,0.378,0.0923,0.1649,9966.62,0.0,2602
2026-02-19T05:50:00,baseline,0,116,2,snow,0.15,0,1,52.02,7338.466,1.4149,1.5,0.9433,0.3602,0.5831,0.2966,0.4266,0.0893,0.1764,10085.892,0.0,2602
2026-02-19T05:50:00,baseline,0,116,3,snow,0.15,0,1,52.02,7462.209,1.4456,1.5,0.9638,0.2929,0.646,0.2275,0.5293,0.0898,0.1991,10074.1982,0.0,2602
2026-02-19T05:50:00,baseline,0,116,4,snow,0.15,0,1,52.02,7556.65,1.4568,1.5,0.9712,0.3684,0.5626,0.272,0.3867,0.0932,0.1785,9994.4347,0.0,2602
2026-02-19T05:55:41,baseline,0,117,0,snow,0.15,0,1,53.98,7474.909,1.3845,1.5,0.923,0.2924,0.5565,0.1966,0.3788,0.0969,0.1619,10324.7683,0.0,2700
2026-02-19T05:55:41,baseline,0,117,1,snow,0.15,0,1,53.98,7503.959,1.3914,1.5,0.9276,0.3074,0.565,0.2358,0.3848,0.0938,0.168,10312.5706,0.0,2700
2026-02-19T05:55:41,baseline,0,117,2,snow,0.15,0,1,53.98,7696.205,1.4352,1.5,0.9568,0.3681,0.594,0.7029,0.5133,0.0917,0.1777,10432.678,0.0,2700
2026-02-19T05:55:41,baseline,0,117,3,snow,0.15,0,1,53.98,7838.061,1.4562,1.5,0.9708,0.2968,0.599,0.2389,0.4657,0.0846,0.1814,10414.3219,0.0,2700
2026-02-19T05:55:41,baseline,0,117,4,snow,0.15,0,1,53.98,7885.691,1.4629,1.5,0.9753,0.3221,0.5634,0.2587,0.3836,0.0832,0.1751,10401.1037,0.0,2700
2026-02-19T06:01:18,baseline,0,118,0,snow,0.15,0,1,53.26,7384.319,1.386,1.5,0.924,0.2892,0.559,0.1954,0.3685,0.0966,0.1622,10192.2175,0.0,2664
2026-02-19T06:01:18,baseline,0,118,1,snow,0.15,0,1,53.26,7451.254,1.4027,1.5,0.9351,0.348,0.5811,0.4906,0.4467,0.0971,0.1699,10248.7468,0.0,2664
2026-02-19T06:01:18,baseline,0,118,2,snow,0.15,0,1,53.26,7552.526,1.4217,1.5,0.9478,0.3475,0.5911,0.2679,0.4241,0.0902,0.1746,10280.8874,0.0,2664
2026-02-19T06:01:18,baseline,0,118,3,snow,0.15,0,1,53.26,7679.091,1.4445,1.5,0.963,0.3446,0.6404,0.3285,0.5396,0.0866,0.1775,10182.6021,0.0,2664
2026-02-19T06:01:18,baseline,0,118,4,snow,0.15,0,1,53.26,7772.096,1.4619,1.5,0.9746,0.348,0.5954,0.257,0.4226,0.0782,0.1794,10322.4019,0.0,2664
2026-02-19T06:07:07,baseline,0,119,0,snow,0.15,0,1,55.1,7639.536,1.3863,1.5,0.9242,0.2915,0.5535,0.1914,0.3643,0.0959,0.1621,10559.4477,0.0,2756
2026-02-19T06:07:07,baseline,0,119,1,snow,0.15,0,1,55.1,7702.553,1.4007,1.5,0.9338,0.3529,0.585,0.4013,0.42,0.0969,0.1683,10544.8993,0.0,2756
2026-02-19T06:07:07,baseline,0,119,2,snow,0.15,0,1,55.1,7797.345,1.4199,1.5,0.9466,0.3607,0.5912,0.3221,0.4335,0.0922,0.1769,10665.7129,0.0,2756
2026-02-19T06:07:07,baseline,0,119,3,snow,0.15,0,1,55.1,7984.184,1.4522,1.5,0.9681,0.3386,0.5855,0.3037,0.4116,0.0842,0.176,10594.8047,0.0,2756
2026-02-19T06:07:07,baseline,0,119,4,snow,0.15,0,1,55.1,8094.029,1.4723,1.5,0.9815,0.3543,0.5703,0.2782,0.3929,0.0765,0.1808,10654.8773,0.0,2756
2026-02-19T06:17:52,baseline,0,120,0,snow,0.15,0,1,104.92,6795.798,0.6928,1.5,0.4619,0.6865,0.5738,0.6277,0.5446,0.0963,0.1971,17133.8874,0.0,5247
2026-02-19T06:17:52,baseline,0,120,1,snow,0.15,0,1,104.92,-5499.805,0.0757,1.5,0.0505,0.477,0.7789,0.659,0.8346,0.1257,0.1802,19831.7794,0.0,5247
2026-02-19T06:17:52,baseline,0,120,2,snow,0.15,0,1,104.92,6683.607,0.7004,1.5,0.4669,0.8988,0.7704,1.0774,0.9581,0.1123,0.2122,17389.1993,0.0,5247
2026-02-19T06:17:52,baseline,0,120,3,snow,0.15,0,1,104.92,14868.241,1.4182,1.5,0.9454,0.2994,0.6037,0.2523,0.4341,0.0862,0.1718,20322.8626,0.0,5247
2026-02-19T06:17:52,baseline,0,120,4,snow,0.15,0,1,104.92,9510.417,0.9282,1.5,0.6188,0.6489,0.6033,0.6634,0.4084,0.1386,0.1476,17274.5708,0.0,5247
2026-02-19T06:23:26,baseline,0,121,0,ice,0.07,0,1,53.04,7327.939,1.3824,1.5,0.9216,0.2949,0.5678,0.1917,0.345,0.0971,0.1649,10059.5367,0.0,2653
2026-02-19T06:23:26,baseline,0,121,1,ice,0.07,0,1,53.04,7385.776,1.399,1.5,0.9327,0.3347,0.5923,0.4085,0.4556,0.0977,0.172,10074.6092,0.0,2653
2026-02-19T06:23:26,baseline,0,121,2,ice,0.07,0,1,53.04,7486.528,1.4171,1.5,0.9447,0.3346,0.6081,0.2824,0.4379,0.0918,0.1797,10192.2821,0.0,2653
2026-02-19T06:23:26,baseline,0,121,3,ice,0.07,0,1,53.04,7661.661,1.4529,1.5,0.9686,0.3205,0.6218,0.2379,0.4779,0.0862,0.188,10258.8161,0.0,2653
2026-02-19T06:23:26,baseline,0,121,4,ice,0.07,0,1,53.04,7690.682,1.4566,1.5,0.9711,0.3695,0.6301,0.3386,0.4829,0.0874,0.1843,10156.5707,0.0,2653
2026-02-19T06:28:53,baseline,0,122,0,ice,0.07,0,1,52.14,7193.023,1.3806,1.5,0.9204,0.2972,0.5688,0.1951,0.3417,0.0977,0.1652,9881.3019,0.0,2608
2026-02-19T06:28:53,baseline,0,122,1,ice,0.07,0,1,52.14,7074.731,1.364,1.5,0.9093,0.3654,0.6149,0.3432,0.4492,0.1011,0.1792,9971.4902,0.0,2608
2026-02-19T06:28:53,baseline,0,122,2,ice,0.07,0,1,52.14,7434.136,1.4332,1.5,0.9555,0.3723,0.6335,0.3868,0.4844,0.0925,0.1806,9900.7029,0.0,2608
2026-02-19T06:28:53,baseline,0,122,3,ice,0.07,0,1,52.14,7541.049,1.4521,1.5,0.9681,0.3251,0.6125,0.2323,0.4837,0.0855,0.1809,10054.2573,0.0,2608
2026-02-19T06:28:53,baseline,0,122,4,ice,0.07,0,1,52.14,7596.414,1.4618,1.5,0.9746,0.3378,0.5946,0.2463,0.3843,0.0785,0.1862,10028.9756,0.0,2608
2026-02-19T06:34:14,baseline,0,123,0,ice,0.07,0,1,51.18,7054.018,1.3793,1.5,0.9195,0.293,0.5738,0.1877,0.3548,0.0977,0.1649,9716.4014,0.0,2560
2026-02-19T06:34:14,baseline,0,123,1,ice,0.07,0,1,51.18,6965.773,1.3695,1.5,0.913,0.3562,0.6146,0.3094,0.4587,0.1006,0.1808,9847.5056,0.0,2560
2026-02-19T06:34:14,baseline,0,123,2,ice,0.07,0,1,51.18,7227.313,1.4175,1.5,0.945,0.3435,0.605,0.2623,0.4193,0.0888,0.1811,9865.0167,0.0,2560
2026-02-19T06:34:14,baseline,0,123,3,ice,0.07,0,1,51.18,7399.775,1.4524,1.5,0.9682,0.3336,0.6127,0.2848,0.4466,0.0873,0.1831,9841.6004,0.0,2560
2026-02-19T06:34:14,baseline,0,123,4,ice,0.07,0,1,51.18,7411.905,1.4559,1.5,0.9706,0.3564,0.6033,0.2933,0.4395,0.0842,0.1883,9848.2752,0.0,2560
2026-02-19T06:41:41,baseline,0,124,0,ice,0.07,0,1,72.24,7316.813,1.026,1.5,0.684,0.4004,0.6492,0.4607,0.5194,0.1234,0.1585,13539.4145,0.0,3613
2026-02-19T06:41:41,baseline,0,124,1,ice,0.07,0,1,72.24,9247.21,1.2932,1.5,0.8621,0.3941,0.7189,0.5055,0.6928,0.1116,0.1798,13919.3136,0.0,3613
2026-02-19T06:41:41,baseline,0,124,2,ice,0.07,0,1,72.24,9686.684,1.3475,1.5,0.8983,0.3695,0.6532,0.5099,0.5083,0.0973,0.1761,13650.1657,0.0,3613
2026-02-19T06:41:41,baseline,0,124,3,ice,0.07,0,1,72.24,6393.836,0.9658,1.5,0.6439,1.0111,0.7634,1.8825,0.8687,0.1392,0.2152,13832.8054,0.0,3613
2026-02-19T06:41:41,baseline,0,124,4,ice,0.07,0,1,72.24,9672.753,1.3462,1.5,0.8975,0.3777,0.6192,0.3221,0.4171,0.0807,0.1825,13591.1541,0.0,3613
2026-02-19T06:47:05,baseline,0,125,0,ice,0.07,0,1,51.76,7139.959,1.3804,1.5,0.9203,0.2971,0.5657,0.2065,0.3401,0.0978,0.1647,9817.5785,0.0,2589
2026-02-19T06:47:05,baseline,0,125,1,ice,0.07,0,1,51.76,7208.952,1.3989,1.5,0.9326,0.3457,0.6245,0.4382,0.4742,0.1022,0.1722,9807.3483,0.0,2589
2026-02-19T06:47:05,baseline,0,125,2,ice,0.07,0,1,51.76,7305.218,1.4181,1.5,0.9454,0.3505,0.6007,0.2783,0.4245,0.0941,0.1796,10009.9327,0.0,2589
2026-02-19T06:47:05,baseline,0,125,3,ice,0.07,0,1,51.76,7495.079,1.4515,1.5,0.9677,0.3265,0.6004,0.2985,0.4676,0.0837,0.1762,9799.2349,0.0,2589
2026-02-19T06:47:05,baseline,0,125,4,ice,0.07,0,1,51.76,7586.96,1.4707,1.5,0.9805,0.339,0.5959,0.2505,0.3952,0.0765,0.1869,9991.3636,0.0,2589
2026-02-19T06:52:33,baseline,0,126,0,ice,0.07,0,1,52.18,7198.219,1.3804,1.5,0.9203,0.2959,0.5672,0.1944,0.3409,0.0974,0.1645,9891.78,0.0,2610
2026-02-19T06:52:33,baseline,0,126,1,ice,0.07,0,1,52.18,7278.394,1.3993,1.5,0.9328,0.3248,0.5934,0.2616,0.3909,0.0964,0.1741,9979.5079,0.0,2610
2026-02-19T06:52:33,baseline,0,126,2,ice,0.07,0,1,52.18,7306.321,1.4072,1.5,0.9381,0.342,0.6195,0.2852,0.4493,0.0956,0.1824,10049.8854,0.0,2610
2026-02-19T06:52:33,baseline,0,126,3,ice,0.07,0,1,52.18,7551.329,1.4508,1.5,0.9672,0.3437,0.5856,0.4384,0.3778,0.0849,0.1775,9918.2105,0.0,2610
2026-02-19T06:52:33,baseline,0,126,4,ice,0.07,0,1,52.18,7649.92,1.4709,1.5,0.9806,0.3486,0.5905,0.2479,0.3794,0.0755,0.187,10095.1708,0.0,2610
2026-02-19T07:04:44,baseline,0,127,0,ice,0.07,0,1,120.0,15232.881,1.2845,1.5,0.8563,0.4265,0.6446,0.7371,0.5306,0.1216,0.1716,22708.9697,0.0,6001
2026-02-19T07:04:45,baseline,0,127,1,ice,0.07,0,0,120.0,4256.298,0.6141,1.5,0.4094,0.5904,0.8931,0.5821,0.766,0.1723,0.1937,25569.5406,0.0,6001
2026-02-19T07:04:45,baseline,0,127,2,ice,0.07,0,1,120.0,5761.697,0.5411,1.5,0.3607,0.7686,0.5084,0.8616,0.6803,0.0995,0.2121,20501.7499,0.0,6001
2026-02-19T07:04:45,baseline,0,127,3,ice,0.07,0,1,120.0,4102.806,0.6117,1.5,0.4078,0.8765,0.9578,0.9673,0.6871,0.1773,0.2232,24021.226,0.0,6001
2026-02-19T07:04:45,baseline,0,127,4,ice,0.07,0,1,120.0,5700.755,0.5358,1.5,0.3572,0.9321,0.4889,1.1301,0.5956,0.099,0.2223,20626.3404,0.0,6001
2026-02-19T07:10:06,baseline,0,128,0,ice,0.07,0,1,51.28,7072.277,1.3802,1.5,0.9201,0.2936,0.5729,0.1891,0.3549,0.0979,0.1652,9730.1855,0.0,2565
2026-02-19T07:10:06,baseline,0,128,1,ice,0.07,0,1,51.28,7124.198,1.3928,1.5,0.9286,0.3449,0.6037,0.2793,0.4078,0.0958,0.1722,9774.9401,0.0,2565
2026-02-19T07:10:06,baseline,0,128,2,ice,0.07,0,1,51.28,7234.352,1.416,1.5,0.944,0.3314,0.6103,0.2534,0.4251,0.0923,0.1771,9810.9807,0.0,2565
2026-02-19T07:10:06,baseline,0,128,3,ice,0.07,0,1,51.28,7396.558,1.4451,1.5,0.9634,0.3198,0.6044,0.2397,0.421,0.0818,0.1789,9754.1546,0.0,2565
2026-02-19T07:10:06,baseline,0,128,4,ice,0.07,0,1,51.28,7508.973,1.4681,1.5,0.9787,0.3446,0.5776,0.2563,0.355,0.0765,0.1834,9856.6675,0.0,2565
2026-02-19T07:15:49,baseline,0,129,0,ice,0.07,0,1,54.48,7528.442,1.3832,1.5,0.9221,0.2967,0.5731,0.1931,0.3546,0.0966,0.1664,10368.05,0.0,2725
2026-02-19T07:15:49,baseline,0,129,1,ice,0.07,0,1,54.48,7534.173,1.3883,1.5,0.9255,0.3429,0.6027,0.2697,0.4208,0.0958,0.1777,10430.0244,0.0,2725
2026-02-19T07:15:49,baseline,0,129,2,ice,0.07,0,1,54.48,7723.62,1.4231,1.5,0.9488,0.3458,0.6023,0.2712,0.4051,0.0877,0.1821,10465.2447,0.0,2725
2026-02-19T07:15:49,baseline,0,129,3,ice,0.07,0,1,54.48,7880.327,1.4512,1.5,0.9675,0.3543,0.6149,0.4009,0.4636,0.0843,0.1824,10381.9293,0.0,2725
2026-02-19T07:15:49,baseline,0,129,4,ice,0.07,0,1,54.48,7990.828,1.471,1.5,0.9807,0.336,0.5954,0.2434,0.3971,0.0764,0.1858,10492.6834,0.0,2725
2026-02-19T07:21:16,baseline,0,130,0,ice,0.07,0,1,51.92,7161.577,1.3806,1.5,0.9204,0.3,0.574,0.1986,0.3612,0.0976,0.1658,9888.1081,0.0,2597
2026-02-19T07:21:16,baseline,0,130,1,ice,0.07,0,1,51.92,7252.818,1.3991,1.5,0.9327,0.327,0.6056,0.2693,0.4212,0.0955,0.1696,9867.6492,0.0,2597
2026-02-19T07:21:16,baseline,0,130,2,ice,0.07,0,1,51.92,7312.846,1.4153,1.5,0.9435,0.359,0.6275,0.2858,0.4461,0.092,0.1823,9996.0154,0.0,2597
2026-02-19T07:21:16,baseline,0,130,3,ice,0.07,0,1,51.92,7490.884,1.4497,1.5,0.9664,0.3338,0.6109,0.5034,0.4468,0.0897,0.1826,9901.8753,0.0,2597
2026-02-19T07:21:16,baseline,0,130,4,ice,0.07,0,1,51.92,7586.97,1.466,1.5,0.9773,0.3553,0.5899,0.2551,0.3974,0.0767,0.1861,10020.0961,0.0,2597
2026-02-19T07:26:46,baseline,0,131,0,ice,0.07,0,1,52.48,7249.809,1.3826,1.5,0.9217,0.2921,0.5759,0.1877,0.3642,0.0978,0.1656,9972.6455,0.0,2625
2026-02-19T07:26:46,baseline,0,131,1,ice,0.07,0,1,52.48,6879.952,1.3375,1.5,0.8916,0.5463,0.7117,1.1158,0.728,0.1171,0.1943,10175.6776,0.0,2625
2026-02-19T07:26:46,baseline,0,131,2,ice,0.07,0,1,52.48,4412.141,1.0605,1.5,0.707,1.0088,0.9388,2.9549,1.238,0.1568,0.2147,11163.1195,0.0,2625
2026-02-19T07:26:46,baseline,0,131,3,ice,0.07,0,1,52.48,6815.195,1.3257,1.5,0.8838,0.6104,0.8964,1.1709,1.0578,0.1233,0.1922,9966.4033,0.0,2625
2026-02-19T07:26:46,baseline,0,131,4,ice,0.07,0,1,52.48,6835.447,1.3623,1.5,0.9082,0.7946,1.0705,1.6781,1.4144,0.1473,0.2118,10624.6888,0.0,2625
2026-02-19T07:32:40,baseline,0,132,0,ice,0.07,0,1,56.78,7859.369,1.3851,1.5,0.9234,0.2904,0.5724,0.1878,0.357,0.0955,0.1657,10779.3866,0.0,2840
2026-02-19T07:32:40,baseline,0,132,1,ice,0.07,0,1,56.78,7643.731,1.3536,1.5,0.9024,0.3872,0.627,0.4458,0.465,0.1023,0.1804,10798.8706,0.0,2840
2026-02-19T07:32:40,baseline,0,132,2,ice,0.07,0,1,56.78,8096.568,1.4306,1.5,0.9538,0.3348,0.5942,0.2435,0.3924,0.0864,0.1808,10918.5565,0.0,2840
2026-02-19T07:32:40,baseline,0,132,3,ice,0.07,0,1,56.78,8203.754,1.4507,1.5,0.9671,0.3732,0.6274,0.4469,0.453,0.0882,0.1792,10829.7999,0.0,2840
2026-02-19T07:32:40,baseline,0,132,4,ice,0.07,0,1,56.78,8319.146,1.4697,1.5,0.9798,0.3386,0.591,0.244,0.4013,0.0756,0.186,10933.5621,0.0,2840
2026-02-19T07:39:08,baseline,0,133,0,ice,0.07,0,1,62.2,5607.894,1.0377,1.5,0.6918,0.5112,0.7379,0.8245,0.6808,0.1351,0.1852,12236.2512,0.0,3111
2026-02-19T07:39:08,baseline,0,133,1,ice,0.07,0,1,62.2,5582.731,1.0357,1.5,0.6905,0.4886,0.7656,0.601,0.6444,0.1212,0.1953,12255.6828,0.0,3111
2026-02-19T07:39:08,baseline,0,133,2,ice,0.07,0,1,62.2,8881.558,1.4333,1.5,0.9556,0.3472,0.6057,0.2726,0.4463,0.0853,0.1842,11952.4926,0.0,3111
2026-02-19T07:39:08,baseline,0,133,3,ice,0.07,0,1,62.2,4931.431,0.9857,1.5,0.6571,0.7025,0.793,1.208,0.7673,0.1374,0.1915,12183.0315,0.0,3111
2026-02-19T07:39:08,baseline,0,133,4,ice,0.07,0,1,62.2,9114.865,1.4711,1.5,0.9807,0.3483,0.6055,0.2465,0.4123,0.0784,0.1881,12050.3779,0.0,3111
2026-02-19T07:45:01,baseline,0,134,0,ice,0.07,0,1,56.5,7820.135,1.3853,1.5,0.9235,0.298,0.5721,0.2001,0.3601,0.096,0.166,10756.6963,0.0,2826
2026-02-19T07:45:01,baseline,0,134,1,ice,0.07,0,1,56.5,7884.194,1.4024,1.5,0.9349,0.3177,0.6035,0.2522,0.4305,0.0959,0.1796,10819.2996,0.0,2826
2026-02-19T07:45:01,baseline,0,134,2,ice,0.07,0,1,56.5,7940.107,1.4142,1.5,0.9428,0.3749,0.6333,0.3241,0.4843,0.0978,0.1853,10884.7742,0.0,2826
2026-02-19T07:45:01,baseline,0,134,3,ice,0.07,0,1,56.5,8178.213,1.4531,1.5,0.9687,0.3038,0.5919,0.2477,0.3916,0.0826,0.1854,10741.1424,0.0,2826
2026-02-19T07:45:01,baseline,0,134,4,ice,0.07,0,1,56.5,8241.227,1.4617,1.5,0.9744,0.3086,0.5636,0.236,0.3571,0.0807,0.1802,10784.3729,0.0,2826
2026-02-19T07:57:10,baseline,0,135,0,ice,0.07,0,0,120.0,16545.295,1.383,1.5,0.922,0.3179,0.5997,0.2683,0.4282,0.0971,0.1745,22903.8402,0.0,6001
2026-02-19T07:57:10,baseline,0,135,1,ice,0.07,0,1,120.0,9345.315,0.8107,1.5,0.5405,0.6918,0.5285,0.6612,0.4831,0.1786,0.1373,20793.6432,0.0,6001
2026-02-19T07:57:10,baseline,0,135,2,ice,0.07,0,1,120.0,9439.161,0.8107,1.5,0.5405,0.6687,0.4731,0.6018,0.4743,0.1688,0.1338,20656.0267,0.0,6001
2026-02-19T07:57:10,baseline,0,135,3,ice,0.07,0,1,120.0,9451.895,0.8119,1.5,0.5413,0.7281,0.4662,0.6815,0.5366,0.1706,0.1305,20465.0745,0.0,6001
2026-02-19T07:57:10,baseline,0,135,4,ice,0.07,0,1,120.0,-3555.488,0.1684,1.5,0.1122,0.6106,0.6912,0.9959,0.6954,0.1096,0.193,22048.3975,0.0,6001
